prefix	sample_class	code_field	blank	sample_type	full_path	original_filename	investigation	investigation_id	study	assay	fileid
C08_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.C08.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_C08_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164223/C08_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	C08_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16061
C08_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.C08.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_C08_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164223/C08_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	C08_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16062
C09_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.C09.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_C09_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164223/C09_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	C09_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16063
C09_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.C09.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_C09_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164223/C09_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	C09_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16064
C10_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.C10.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_C10_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/C10_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	C10_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16065
C10_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.C10.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_C10_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/C10_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	C10_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16066
C11_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.C11.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_C11_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/C11_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	C11_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16067
C11_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.C11.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_C11_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/C11_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	C11_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16068
C12_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.C12.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_C12_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/C12_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	C12_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16069
C12_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.C12.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_C12_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/C12_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	C12_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16070
D01_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D01.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D01_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D01_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	D01_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16071
D01_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D01.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D01_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D01_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	D01_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16072
D02_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D02.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D02_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D02_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	D02_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16073
D02_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D02.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D02_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D02_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	D02_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16074
D03_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D03.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D03_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D03_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	D03_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16075
D03_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D03.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D03_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D03_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	D03_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16076
D04_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D04.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D04_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D04_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	D04_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16077
D04_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D04.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D04_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D04_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	D04_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16078
D05_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D05.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D05_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D05_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	D05_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16079
D05_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D05.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D05_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D05_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	D05_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16080
D06_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D06.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D06_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D06_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	D06_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16081
D06_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D06.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D06_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D06_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	D06_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16082
D07_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D07.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D07_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D07_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	D07_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16083
D07_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D07.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D07_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D07_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	D07_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16084
D08_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D08.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D08_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D08_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	D08_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16085
D08_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D08.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D08_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D08_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	D08_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16086
D09_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D09.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D09_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D09_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	D09_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16087
D09_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D09.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D09_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D09_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	D09_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16088
D10_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D10.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D10_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D10_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	D10_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16089
D10_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D10.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D10_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D10_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	D10_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16090
D11_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D11.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D11_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D11_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	D11_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16091
D11_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D11.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D11_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D11_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	D11_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16092
D12_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D12.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D12_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D12_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	D12_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16093
D12_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.D12.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_D12_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/D12_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	D12_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16094
E01_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.E01.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_E01_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/E01_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	E01_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16095
E01_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.E01.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_E01_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164224/E01_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	E01_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16096
E02_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.E02.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_E02_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164225/E02_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	E02_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16097
E02_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.E02.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_E02_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164225/E02_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	E02_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16098
E03_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.E03.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_E03_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164225/E03_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	E03_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16099
E03_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.E03.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_E03_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164225/E03_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	E03_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16100
E04_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.E04.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_E04_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164225/E04_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	E04_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16101
E04_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.E04.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_E04_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164225/E04_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	E04_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16102
E05_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.E05.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_E05_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164225/E05_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	E05_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16103
E05_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.E05.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_E05_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164225/E05_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	E05_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16104
E06_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.E06.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_E06_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164225/E06_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	E06_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16105
E06_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.E06.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_E06_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164225/E06_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	E06_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16106
E07_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.E07.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_E07_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164225/E07_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	E07_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16107
E07_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.E07.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_E07_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164225/E07_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	E07_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16108
E08_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn	DAPH.D.CULT.D.POL.D.WCX.3.D.PHE.E08.D.DIMSn.POSITIVE	DAPH_D-CULT_D-POL_D-WCX_3_D-PHE_E08_D-DIMSn_POSITIVE	no	ANIMAL	data/files/2022_04_25_164225/E08_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	E08_Polar_Daph_WCX3_Phenyl_LCMS_Pos_DIMSn.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_WCX_3_PHE_POS	16109
